,angular_v_x,angular_v_y,angular_v_z,cur_steering_angle,des_steering_angle,heading_error,lateral_error,linear_acc_x,linear_acc_y,linear_acc_z,linear_v_x,linear_v_y,linear_v_z,position_x,position_y,position_z,time_cost,time_cur
0,-0.0193614177406,0.0034105326049,0.000707577448338,1.45439616972e-06,5.30355686266e-05,-0.000100566203734,0.000123849539277,3.55379533768,0.0581681840122,6.31682443619,0.676940917969,-0.000131607055664,0.0267539024353,32.0335273743,-447.594970703,0.402001351118,0.0144340991974,0.0
1,-0.0193614177406,0.0034105326049,0.000707577448338,1.45439616972e-06,5.30355686266e-05,-6.48762727471e-05,0.000114893367615,3.55379533768,0.0581681840122,6.31682443619,0.676940917969,-0.000131607055664,0.0267539024353,32.0335273743,-447.594970703,0.402001351118,0.0120680332184,0.0499696731567
2,-0.0193614177406,0.0034105326049,0.000707577448338,1.45439616972e-06,5.30355686266e-05,-6.48762727471e-05,0.000114893367615,3.55379533768,0.0581681840122,6.31682443619,0.676940917969,-0.000131607055664,0.0267539024353,32.0335273743,-447.594970703,0.402001351118,0.013304233551,0.100004911423
3,0.0537684895098,-0.00525512034073,-0.00110089837108,-8.44721228077e-07,0.000100110518565,-6.48762727471e-05,0.000114893367615,2.77022171021,-0.0657126754522,12.9227428436,0.846038818359,0.00186157226562,-0.106677949429,32.0326805115,-447.55267334,0.396697461605,0.0169429779053,0.149991750717
4,-0.0371905937791,0.00266304262914,0.00024759513326,0.000115648363135,8.4131413837e-05,-0.000119633603091,0.000202065274453,2.83812403679,0.040121473372,9.38406085968,0.978454589844,-0.00159645080566,0.0620295405388,32.0318870544,-447.503753662,0.399742811918,0.0166544914246,0.199989557266
5,-0.0371905937791,0.00266304262914,0.00024759513326,0.000115648363135,8.4131413837e-05,-0.000106554602509,0.000116955695981,2.83812403679,0.040121473372,9.38406085968,0.978454589844,-0.00159645080566,0.0620295405388,32.0318870544,-447.503753662,0.399742811918,0.0172438621521,0.250001192093
6,-0.0371905937791,0.00266304262914,0.00024759513326,0.000115648363135,8.4131413837e-05,-0.000106554602509,0.000116955695981,2.83812403679,0.040121473372,9.38406085968,0.978454589844,-0.00159645080566,0.0620295405388,32.0318870544,-447.503753662,0.399742811918,0.0171995162964,0.299962043762
7,-0.0180134363472,0.000357833196176,0.000516075640917,0.000154406152433,5.09277197058e-05,-0.000106554602509,0.000116955695981,3.59419584274,0.0182621832937,7.11774682999,1.13412475586,-0.000360488891602,0.0356238484383,32.0308914185,-447.447052002,0.401407897472,0.0161101818085,0.349955797195
8,-0.0180134363472,0.000357833196176,0.000516075640917,0.000154406152433,5.09277197058e-05,-7.93677891913e-05,9.43196799453e-05,3.59419584274,0.0182621832937,7.11774682999,1.13412475586,-0.000360488891602,0.0356238484383,32.0308914185,-447.447052002,0.401407897472,0.0184342861176,0.399965524673
9,0.0541514307261,-0.00675291800871,0.000773916603066,0.000173494088813,-1.62523629641e-05,-7.93677891913e-05,9.43196799453e-05,2.46036696434,-0.0597279854119,13.3008546829,1.30389404297,0.00261306762695,-0.0936493873596,32.0295944214,-447.381866455,0.396768003702,0.0156941413879,0.45001578331
